Instrument Type				LS 6000							
30	**-6	5.00	169.1000	99812.00	99812.00	99812.00	0.28	99812.00	0.28	0.00	124.05
32	**-8	5.00	161.3000	93818.40	93818.40	93818.40	0.29	93818.40	0.29	0.00	131.65
34	**-10	5.00	174.8000	97122.40	97122.40	97122.40	0.29	97122.40	0.29	0.00	139.23
36	**-12	5.00	12.5700	78993.80	78993.80	78993.80	0.32	78993.80	0.32	0.00	146.82
38	**-2	5.00	12.6300	80368.00	80368.00	80368.00	0.32	80368.00	0.32	0.00	154.20
40	**-4	5.00	4.2000	8968.60	8968.60	8968.60	0.94	8968.60	0.94	0.00	161.37
41	**-5	5.00	12.5000	80933.00	80933.00	80933.00	0.31	80933.00	0.31	0.00	168.59
43	**-7	5.00	12.5400	74150.40	74150.40	74150.40	0.33	74150.40	0.33	0.00	175.86
45	**-9	5.00	18.2900	91199.80	91199.80	91199.80	0.30	91199.80	0.30	0.00	183.16
47	**-11	5.00	18.3000	90921.40	90921.40	90921.40	0.30	90921.40	0.30	0.00	190.47
49	**-1	5.00	18.3200	88379.60	88379.60	88379.60	0.30	88379.60	0.30	0.00	197.90
51	**-3	5.00	18.2300	82850.60	82850.60	82850.60	0.31	82850.60	0.31	0.00	205.22
53	**-5	5.00	4.1360	8643.40	8643.40	8643.40	0.96	8643.40	0.96	0.00	212.38
54	**-6	5.00	22.7500	84569.40	84569.40	84569.40	0.31	84569.40	0.31	0.00	219.61
56	**-8	5.00	22.7000	84070.60	84070.60	84070.60	0.31	84070.60	0.31	0.00	226.93
58	**-10	5.00	22.7900	91174.20	91174.20	91174.20	0.30	91174.20	0.30	0.00	234.26
60	**-12	5.00	22.7700	91361.60	91361.60	91361.60	0.30	91361.60	0.30	0.00	241.57
62	**-2	5.00	173.3000	97433.40	97433.40	97433.40	0.29	97433.40	0.29	0.00	249.03
64	**-4	5.00	157.3000	97866.00	97866.00	97866.00	0.29	97866.00	0.29	0.00	256.61
66	**-6	5.00	4.1950	8661.80	8661.80	8661.80	0.96	8661.80	0.96	0.00	264.06
67	**-7	5.00	168.0000	95264.40	95264.40	95264.40	0.29	95264.40	0.29	0.00	271.29
69	**-9	5.00	175.8000	99385.20	99385.20	99385.20	0.28	99385.20	0.28	0.00	278.92
71	**-11	5.00	12.5200	75493.60	75493.60	75493.60	0.33	75493.60	0.33	0.00	286.48
72	**-12	5.00	12.5100	81994.60	81994.60	81994.60	0.31	81994.60	0.31	0.00	293.76
73	**-1	5.00	12.5000	74943.40	74943.40	74943.40	0.33	74943.40	0.33	0.00	301.13
75	**-3	5.00	12.4900	74567.60	74567.60	74567.60	0.33	74567.60	0.33	0.00	308.39
77	**-5	5.00	12.6900	76284.40	76284.40	76284.40	0.32	76284.40	0.32	0.00	315.66
79	**-7	5.00	4.1590	8935.40	8935.40	8935.40	0.95	8935.40	0.95	0.00	322.83
80	**-8	5.00	12.4700	74271.40	74271.40	74271.40	0.33	74271.40	0.33	0.00	330.04
82	**-10	5.00	18.1000	88472.00	88472.00	88472.00	0.30	88472.00	0.30	0.00	337.35
84	**-12	5.00	18.2700	87958.40	87958.40	87958.40	0.30	87958.40	0.30	0.00	344.68
86	**-2	5.00	18.2300	81850.80	81850.80	81850.80	0.31	81850.80	0.31	0.00	352.09
88	**-4	5.00	18.5400	79802.60	79802.60	79802.60	0.32	79802.60	0.32	0.00	359.42
90	**-6	5.00	22.7300	90458.60	90458.60	90458.60	0.30	90458.60	0.30	0.00	366.74
92	**-8	5.00	4.1820	8830.80	8830.80	8830.80	0.95	8830.80	0.95	0.00	373.90
93	**-9	5.00	22.4700	91125.40	91125.40	91125.40	0.30	91125.40	0.30	0.00	381.14
99	**-3	5.00	171.2000	90176.00	90176.00	90176.00	0.30	90176.00	0.30	0.00	388.60
101	**-5	5.00	172.0000	94036.80	94036.80	94036.80	0.29	94036.80	0.29	0.00	396.17
105	**-9	5.00	4.2510	9210.40	9210.40	9210.40	0.93	9210.40	0.93	0.00	403.65
108	**-12	5.00	12.5600	79800.20	79800.20	79800.20	0.32	79800.20	0.32	0.00	410.90
110	**-2	5.00	12.6200	80775.60	80775.60	80775.60	0.31	80775.60	0.31	0.00	418.30
112	**-4	5.00	12.6800	80590.80	80590.80	80590.80	0.32	80590.80	0.32	0.00	425.59
114	**-6	5.00	12.7200	81604.60	81604.60	81604.60	0.31	81604.60	0.31	0.00	432.86
116	**-8	5.00	18.3600	89378.20	89378.20	89378.20	0.30	89378.20	0.30	0.00	440.19
118	**-10	5.00	4.2180	9355.60	9355.60	9355.60	0.92	9355.60	0.92	0.00	447.33
119	**-11	5.00	18.3300	89975.20	89975.20	89975.20	0.30	89975.20	0.30	0.00	454.55
121	**-1	5.00	18.3300	82301.20	82301.20	82301.20	0.31	82301.20	0.31	0.00	461.97
123	**-3	5.00	18.3600	82226.60	82226.60	82226.60	0.31	82226.60	0.31	0.00	469.27
125	**-5	5.00	22.8400	82563.40	82563.40	82563.40	0.31	82563.40	0.31	0.00	476.59
127	**-7	5.00	22.8300	92975.80	92975.80	92975.80	0.29	92975.80	0.29	0.00	483.93
131	**-11	5.00	4.1910	8896.40	8896.40	8896.40	0.95	8896.40	0.95	0.00	491.13
134	**-2	5.00	173.3000	94808.00	94808.00	94808.00	0.29	94808.00	0.29	0.00	498.49
136	**-4	5.00	171.6000	95160.20	95160.20	95160.20	0.29	95160.20	0.29	0.00	506.07
142	**-10	5.00	12.4900	82393.00	82393.00	82393.00	0.31	82393.00	0.31	0.00	513.69
144	**-12	5.00	4.1890	8849.20	8849.20	8849.20	0.95	8849.20	0.95	0.00	520.83
145	**-1	5.00	4.2050	8250.00	8250.00	8250.00	0.98	8250.00	0.98	0.00	528.01
146	**-2	5.00	12.4600	79022.00	79022.00	79022.00	0.32	79022.00	0.32	0.00	535.23
147	**-3	5.00	4.1760	8819.40	8819.40	8819.40	0.95	8819.40	0.95	0.00	542.38
149	**-5	5.00	12.6100	75717.60	75717.60	75717.60	0.33	75717.60	0.33	0.00	549.61
151	**-7	5.00	12.5600	81892.40	81892.40	81892.40	0.31	81892.40	0.31	0.00	556.91
153	**-9	5.00	18.1300	90197.80	90197.80	90197.80	0.30	90197.80	0.30	0.00	564.20
154	**-10	5.00	17.9200	83058.60	83058.60	83058.60	0.31	83058.60	0.31	0.00	571.49
157	**-1	5.00	4.2110	8554.20	8554.20	8554.20	0.97	8554.20	0.97	0.00	578.79
158	**-2	5.00	166.3000	94856.60	94856.60	94856.60	0.29	94856.60	0.29	0.00	586.04
159	**-3	5.00	169.6000	94808.40	94808.40	94808.40	0.29	94808.40	0.29	0.00	593.64
160	**-4	5.00	4.2080	8930.80	8930.80	8930.80	0.95	8930.80	0.95	0.00	601.06
161	**-5	5.00	172.9000	92959.60	92959.60	92959.60	0.29	92959.60	0.29	0.00	608.30
162	**-6	5.00	176.2000	96041.80	96041.80	96041.80	0.29	96041.80	0.29	0.00	615.89
163	**-7	5.00	12.5200	82437.80	82437.80	82437.80	0.31	82437.80	0.31	0.00	623.48
165	**-9	5.00	12.5200	81933.20	81933.20	81933.20	0.31	81933.20	0.31	0.00	630.77
167	**-11	5.00	12.4300	81641.60	81641.60	81641.60	0.31	81641.60	0.31	0.00	638.07
169	**-1	5.00	4.2100	8351.60	8351.60	8351.60	0.98	8351.60	0.98	0.00	645.33
170	**-2	5.00	12.6000	76726.80	76726.80	76726.80	0.32	76726.80	0.32	0.00	652.53
172	**-4	5.00	18.1900	82457.60	82457.60	82457.60	0.31	82457.60	0.31	0.00	659.82
173	**-5	5.00	4.1450	8108.80	8108.80	8108.80	0.99	8108.80	0.99	0.00	666.96
174	**-6	5.00	18.2300	88133.60	88133.60	88133.60	0.30	88133.60	0.30	0.00	674.20
177	**-9	5.00	174.8000	98653.00	98653.00	98653.00	0.28	98653.00	0.28	0.00	681.55
178	**-10	5.00	175.7000	98461.40	98461.40	98461.40	0.29	98461.40	0.29	0.00	689.13
179	**-11	5.00	173.4000	96394.80	96394.80	96394.80	0.29	96394.80	0.29	0.00	696.71
180	**-12	5.00	175.0000	97572.40	97572.40	97572.40	0.29	97572.40	0.29	0.00	704.31
181	**-1	5.00	12.5900	77017.60	77017.60	77017.60	0.32	77017.60	0.32	0.00	711.93
182	**-2	5.00	12.5900	81550.00	81550.00	81550.00	0.31	81550.00	0.31	0.00	719.22
183	**-3	5.00	18.3500	85948.60	85948.60	85948.60	0.31	85948.60	0.31	0.00	726.49
184	**-4	5.00	18.2600	83643.00	83643.00	83643.00	0.31	83643.00	0.31	0.00	733.79
185	**-5	5.00	22.9300	86764.60	86764.60	86764.60	0.30	86764.60	0.30	0.00	741.11
186	**-6	5.00	22.6000	91041.00	91041.00	91041.00	0.30	91041.00	0.30	0.00	748.44
187	**-7	5.00	163.5000	98142.00	98142.00	98142.00	0.29	98142.00	0.29	0.00	755.76
188	**-8	5.00	175.4000	96797.00	96797.00	96797.00	0.29	96797.00	0.29	0.00	763.34
