Instrument Type				LS 6000							
145	**-1	5.00	4.2060	8718.80	8718.80	8718.80	0.96	8718.80	0.96	0.00	528.28
146	**-2	5.00	12.5300	79525.60	79525.60	79525.60	0.32	79525.60	0.32	0.00	535.50
147	**-3	5.00	4.2200	8724.00	8724.00	8724.00	0.96	8724.00	0.96	0.00	542.65
149	**-5	5.00	12.6000	74332.20	74332.20	74332.20	0.33	74332.20	0.33	0.00	549.91
151	**-7	5.00	12.5700	81210.40	81210.40	81210.40	0.31	81210.40	0.31	0.00	557.20
153	**-9	5.00	18.3200	88963.80	88963.80	88963.80	0.30	88963.80	0.30	0.00	564.52
154	**-10	5.00	17.9500	87819.20	87819.20	87819.20	0.30	87819.20	0.30	0.00	571.80
157	**-1	5.00	4.1870	9107.40	9107.40	9107.40	0.94	9107.40	0.94	0.00	579.08
158	**-2	5.00	169.7000	95680.00	95680.00	95680.00	0.29	95680.00	0.29	0.00	586.32
159	**-3	5.00	173.3000	96574.80	96574.80	96574.80	0.29	96574.80	0.29	0.00	593.91
160	**-4	5.00	4.2310	9035.20	9035.20	9035.20	0.94	9035.20	0.94	0.00	601.33
161	**-5	5.00	175.9000	93974.60	93974.60	93974.60	0.29	93974.60	0.29	0.00	608.57
162	**-6	5.00	179.2000	98067.00	98067.00	98067.00	0.29	98067.00	0.29	0.00	616.13
163	**-7	5.00	12.5700	81137.40	81137.40	81137.40	0.31	81137.40	0.31	0.00	623.70
165	**-9	5.00	12.5300	81187.00	81187.00	81187.00	0.31	81187.00	0.31	0.00	630.99
167	**-11	5.00	12.4000	80120.20	80120.20	80120.20	0.32	80120.20	0.32	0.00	638.29
169	**-1	5.00	4.2240	8408.60	8408.60	8408.60	0.98	8408.60	0.98	0.00	645.54
170	**-2	5.00	12.5600	79272.00	79272.00	79272.00	0.32	79272.00	0.32	0.00	652.77
172	**-4	5.00	18.2500	87143.40	87143.40	87143.40	0.30	87143.40	0.30	0.00	660.05
173	**-5	5.00	4.1110	8246.00	8246.00	8246.00	0.98	8246.00	0.98	0.00	667.19
174	**-6	5.00	18.3100	91076.20	91076.20	91076.20	0.30	91076.20	0.30	0.00	674.44
177	**-9	5.00	176.2000	98971.00	98971.00	98971.00	0.28	98971.00	0.28	0.00	681.78
178	**-10	5.00	178.0000	98847.80	98847.80	98847.80	0.28	98847.80	0.28	0.00	689.36
179	**-11	5.00	175.9000	96489.00	96489.00	96489.00	0.29	96489.00	0.29	0.00	696.96
180	**-12	5.00	174.6000	96663.40	96663.40	96663.40	0.29	96663.40	0.29	0.00	704.54
181	**-1	5.00	12.4900	75847.80	75847.80	75847.80	0.32	75847.80	0.32	0.00	712.19
182	**-2	5.00	12.5600	80802.80	80802.80	80802.80	0.31	80802.80	0.31	0.00	719.49
183	**-3	5.00	18.3100	87365.80	87365.80	87365.80	0.30	87365.80	0.30	0.00	726.78
184	**-4	5.00	18.3600	83448.20	83448.20	83448.20	0.31	83448.20	0.31	0.00	734.06
185	**-5	5.00	22.9600	92418.20	92418.20	92418.20	0.29	92418.20	0.29	0.00	741.39
186	**-6	5.00	22.5100	91293.80	91293.80	91293.80	0.30	91293.80	0.30	0.00	748.72
187	**-7	5.00	166.4000	97562.80	97562.80	97562.80	0.29	97562.80	0.29	0.00	756.04
188	**-8	5.00	176.6000	97040.40	97040.40	97040.40	0.29	97040.40	0.29	0.00	763.63
