Instrument Type				LS 6000							
19	**-7	5.00	22.2600	93179.40	93179.40	93179.40	0.29	93179.40	0.29	0.00	139.56
20	**-8	5.00	20.1100	88314.20	88314.20	88314.20	0.30	88314.20	0.30	0.00	146.98
21	**-9	5.00	22.2100	92922.80	92922.80	92922.80	0.29	92922.80	0.29	0.00	154.37
22	**-10	5.00	19.9000	87958.40	87958.40	87958.40	0.30	87958.40	0.30	0.00	161.76
23	**-11	5.00	22.3000	89526.40	89526.40	89526.40	0.30	89526.40	0.30	0.00	169.15
24	**-12	5.00	20.0100	81410.60	81410.60	81410.60	0.31	81410.60	0.31	0.00	176.55
25	**-1	5.00	22.4100	90539.80	90539.80	90539.80	0.30	90539.80	0.30	0.00	184.05
26	**-2	5.00	19.7100	81739.00	81739.00	81739.00	0.31	81739.00	0.31	0.00	191.45
27	**-3	5.00	4.1690	8716.40	8716.40	8716.40	0.96	8716.40	0.96	0.08	198.69
28	**-4	5.00	171.7000	89161.00	89161.00	89161.00	0.30	89161.00	0.30	0.00	206.01
29	**-5	5.00	99.4900	89933.60	89933.60	89933.60	0.30	89933.60	0.30	0.00	213.67
30	**-6	5.00	168.3000	98298.00	98298.00	98298.00	0.29	98298.00	0.29	0.00	221.26
31	**-7	5.00	100.5000	90925.20	90925.20	90925.20	0.30	90925.20	0.30	0.00	228.92
32	**-8	5.00	164.5000	96950.40	96950.40	96950.40	0.29	96950.40	0.29	0.00	236.49
33	**-9	5.00	102.1000	92263.60	92263.60	92263.60	0.29	92263.60	0.29	0.00	244.16
34	**-10	5.00	174.8000	95186.80	95186.80	95186.80	0.29	95186.80	0.29	0.00	251.72
35	**-11	5.00	102.6000	89517.40	89517.40	89517.40	0.30	89517.40	0.30	0.00	259.37
36	**-12	5.00	12.1400	77602.80	77602.80	77602.80	0.32	77602.80	0.32	0.00	266.91
37	**-1	5.00	11.0700	70613.40	70613.40	70613.40	0.34	70613.40	0.34	0.00	274.36
38	**-2	5.00	12.2100	80245.00	80245.00	80245.00	0.32	80245.00	0.32	0.00	281.72
39	**-3	5.00	11.0800	76650.20	76650.20	76650.20	0.32	76650.20	0.32	0.00	289.06
40	**-4	5.00	4.1290	9124.60	9124.60	9124.60	0.94	9124.60	0.94	0.08	296.30
41	**-5	5.00	12.1000	76612.20	76612.20	76612.20	0.32	76612.20	0.32	0.00	303.60
42	**-6	5.00	11.0500	71721.40	71721.40	71721.40	0.33	71721.40	0.33	0.00	310.92
43	**-7	5.00	12.1400	78197.20	78197.20	78197.20	0.32	78197.20	0.32	0.00	318.26
44	**-8	5.00	11.1400	76292.60	76292.60	76292.60	0.32	76292.60	0.32	0.00	325.59
45	**-9	5.00	17.8600	88529.40	88529.40	88529.40	0.30	88529.40	0.30	0.00	332.97
46	**-10	5.00	16.4300	85559.60	85559.60	85559.60	0.31	85559.60	0.31	0.00	340.36
47	**-11	5.00	17.9300	87619.80	87619.80	87619.80	0.30	87619.80	0.30	0.00	347.71
48	**-12	5.00	16.5100	85912.60	85912.60	85912.60	0.31	85912.60	0.31	0.00	355.11
49	**-1	5.00	17.9600	88112.80	88112.80	88112.80	0.30	88112.80	0.30	0.00	362.58
50	**-2	5.00	16.0400	83954.00	83954.00	83954.00	0.31	83954.00	0.31	0.00	369.97
51	**-3	5.00	17.8100	82301.40	82301.40	82301.40	0.31	82301.40	0.31	0.00	377.34
52	**-4	5.00	16.0800	85830.60	85830.60	85830.60	0.31	85830.60	0.31	0.00	384.73
53	**-5	5.00	4.0730	8524.20	8524.20	8524.20	0.97	8524.20	0.97	0.08	391.93
54	**-6	5.00	22.4900	93214.60	93214.60	93214.60	0.29	93214.60	0.29	0.00	399.26
55	**-7	5.00	19.8800	89709.60	89709.60	89709.60	0.30	89709.60	0.30	0.00	406.65
56	**-8	5.00	22.3500	91634.20	91634.20	91634.20	0.30	91634.20	0.30	0.00	414.04
57	**-9	5.00	20.1500	88242.80	88242.80	88242.80	0.30	88242.80	0.30	0.00	421.45
58	**-10	5.00	22.4300	87372.60	87372.60	87372.60	0.30	87372.60	0.30	0.00	428.83
59	**-11	5.00	19.9100	85189.40	85189.40	85189.40	0.31	85189.40	0.31	0.00	436.24
60	**-12	5.00	22.2200	83735.80	83735.80	83735.80	0.31	83735.80	0.31	0.00	443.64
61	**-1	5.00	19.8500	87830.40	87830.40	87830.40	0.30	87830.40	0.30	0.00	451.13
62	**-2	5.00	172.1000	93321.20	93321.20	93321.20	0.29	93321.20	0.29	0.00	458.50
63	**-3	5.00	99.0200	82141.60	82141.60	82141.60	0.31	82141.60	0.31	0.00	466.15
64	**-4	5.00	165.1000	93067.80	93067.80	93067.80	0.29	93067.80	0.29	0.00	473.75
65	**-5	5.00	98.1500	88808.00	88808.00	88808.00	0.30	88808.00	0.30	0.00	481.40
66	**-6	5.00	4.1510	8728.60	8728.60	8728.60	0.96	8728.60	0.96	0.08	488.83
67	**-7	5.00	168.1000	93889.40	93889.40	93889.40	0.29	93889.40	0.29	0.00	496.15
68	**-8	5.00	97.7000	88608.60	88608.60	88608.60	0.30	88608.60	0.30	0.00	503.82
69	**-9	5.00	174.6000	95792.40	95792.40	95792.40	0.29	95792.40	0.29	0.00	511.41
70	**-10	5.00	101.9000	87876.60	87876.60	87876.60	0.30	87876.60	0.30	0.00	519.06
71	**-11	5.00	12.1700	79515.40	79515.40	79515.40	0.32	79515.40	0.32	0.00	526.62
72	**-12	5.00	12.2100	81271.40	81271.40	81271.40	0.31	81271.40	0.31	0.00	533.99
73	**-1	5.00	12.1200	77799.60	77799.60	77799.60	0.32	77799.60	0.32	0.00	541.43
74	**-2	5.00	11.0100	75587.20	75587.20	75587.20	0.33	75587.20	0.33	0.00	548.77
75	**-3	5.00	12.1600	79399.40	79399.40	79399.40	0.32	79399.40	0.32	0.00	556.12
76	**-4	5.00	11.0300	75767.60	75767.60	75767.60	0.32	75767.60	0.32	0.00	563.47
77	**-5	5.00	12.2500	75803.80	75803.80	75803.80	0.32	75803.80	0.32	0.00	570.81
78	**-6	5.00	11.1000	75585.40	75585.40	75585.40	0.33	75585.40	0.33	0.00	578.17
79	**-7	5.00	4.1400	8850.40	8850.40	8850.40	0.95	8850.40	0.95	0.08	585.38
80	**-8	5.00	12.1400	80766.60	80766.60	80766.60	0.31	80766.60	0.31	0.00	592.69
81	**-9	5.00	11.1500	72138.40	72138.40	72138.40	0.33	72138.40	0.33	0.00	600.03
82	**-10	5.00	17.8500	88257.60	88257.60	88257.60	0.30	88257.60	0.30	0.00	607.40
83	**-11	5.00	16.3400	84193.60	84193.60	84193.60	0.31	84193.60	0.31	0.00	614.79
84	**-12	5.00	17.9300	89135.20	89135.20	89135.20	0.30	89135.20	0.30	0.00	622.17
85	**-1	5.00	16.0100	84407.00	84407.00	84407.00	0.31	84407.00	0.31	0.00	629.66
86	**-2	5.00	17.9600	88867.80	88867.80	88867.80	0.30	88867.80	0.30	0.00	637.02
87	**-3	5.00	16.1400	84609.40	84609.40	84609.40	0.31	84609.40	0.31	0.00	644.40
88	**-4	5.00	18.0500	88088.20	88088.20	88088.20	0.30	88088.20	0.30	0.00	651.78
89	**-5	5.00	16.1500	83952.20	83952.20	83952.20	0.31	83952.20	0.31	0.00	659.17
90	**-6	5.00	22.3900	89889.20	89889.20	89889.20	0.30	89889.20	0.30	0.00	666.55
91	**-7	5.00	19.5700	80233.00	80233.00	80233.00	0.32	80233.00	0.32	0.00	673.95
92	**-8	5.00	4.1270	8961.60	8961.60	8961.60	0.94	8961.60	0.94	0.07	681.19
93	**-9	5.00	22.1900	90449.40	90449.40	90449.40	0.30	90449.40	0.30	0.00	688.52
94	**-10	5.00	19.8200	83731.20	83731.20	83731.20	0.31	83731.20	0.31	0.00	695.87
95	**-11	5.00	22.2100	86893.20	86893.20	86893.20	0.30	86893.20	0.30	0.00	703.25
96	**-12	5.00	19.9600	90809.20	90809.20	90809.20	0.30	90809.20	0.30	0.00	710.63
97	**-1	5.00	22.3700	91678.80	91678.80	91678.80	0.30	91678.80	0.30	0.00	718.12
98	**-2	5.00	19.8200	86701.60	86701.60	86701.60	0.30	86701.60	0.30	0.00	725.53
99	**-3	5.00	172.0000	93088.00	93088.00	93088.00	0.29	93088.00	0.29	0.00	732.93
100	**-4	5.00	99.8000	91027.40	91027.40	91027.40	0.30	91027.40	0.30	0.00	740.60
101	**-5	5.00	170.6000	90220.80	90220.80	90220.80	0.30	90220.80	0.30	0.00	748.15
102	**-6	5.00	99.0500	89287.80	89287.80	89287.80	0.30	89287.80	0.30	0.00	755.80
103	**-7	5.00	174.5000	96693.20	96693.20	96693.20	0.29	96693.20	0.29	0.00	763.39
104	**-8	5.00	100.1000	89224.60	89224.60	89224.60	0.30	89224.60	0.30	0.00	771.03
105	**-9	5.00	4.1520	9339.40	9339.40	9339.40	0.93	9339.40	0.93	0.08	778.45
106	**-10	5.00	174.8000	97340.20	97340.20	97340.20	0.29	97340.20	0.29	0.00	785.78
107	**-11	5.00	102.3000	88287.00	88287.00	88287.00	0.30	88287.00	0.30	0.00	793.45
108	**-12	5.00	12.1500	79279.60	79279.60	79279.60	0.32	79279.60	0.32	0.00	801.00
109	**-1	5.00	11.0900	77736.60	77736.60	77736.60	0.32	77736.60	0.32	0.00	808.45
110	**-2	5.00	12.1100	78401.80	78401.80	78401.80	0.32	78401.80	0.32	0.00	815.80
111	**-3	5.00	11.0500	77140.60	77140.60	77140.60	0.32	77140.60	0.32	0.00	823.16
112	**-4	5.00	12.2300	76704.00	76704.00	76704.00	0.32	76704.00	0.32	0.00	830.51
113	**-5	5.00	11.0400	74537.80	74537.80	74537.80	0.33	74537.80	0.33	0.00	837.89
114	**-6	5.00	12.2400	81136.20	81136.20	81136.20	0.31	81136.20	0.31	0.00	845.25
115	**-7	5.00	11.1000	73499.00	73499.00	73499.00	0.33	73499.00	0.33	0.00	852.60
116	**-8	5.00	17.8700	85362.40	85362.40	85362.40	0.31	85362.40	0.31	0.00	859.98
117	**-9	5.00	16.3700	87411.20	87411.20	87411.20	0.30	87411.20	0.30	0.00	867.38
118	**-10	5.00	4.1500	9323.00	9323.00	9323.00	0.93	9323.00	0.93	0.08	874.61
119	**-11	5.00	17.9500	90060.40	90060.40	90060.40	0.30	90060.40	0.30	0.00	881.94
120	**-12	5.00	16.4800	85166.00	85166.00	85166.00	0.31	85166.00	0.31	0.00	889.31
121	**-1	5.00	17.9300	87962.80	87962.80	87962.80	0.30	87962.80	0.30	0.00	896.80
122	**-2	5.00	16.0300	86200.40	86200.40	86200.40	0.30	86200.40	0.30	0.00	904.19
123	**-3	5.00	18.0000	81382.80	81382.80	81382.80	0.31	81382.80	0.31	0.00	911.55
124	**-4	5.00	15.9800	84075.40	84075.40	84075.40	0.31	84075.40	0.31	0.00	918.94
125	**-5	5.00	22.3500	90952.80	90952.80	90952.80	0.30	90952.80	0.30	0.00	926.34
126	**-6	5.00	19.5000	88265.80	88265.80	88265.80	0.30	88265.80	0.30	0.00	933.73
127	**-7	5.00	22.2800	90429.60	90429.60	90429.60	0.30	90429.60	0.30	0.00	941.14
128	**-8	5.00	19.8500	90030.40	90030.40	90030.40	0.30	90030.40	0.30	0.00	948.55
129	**-9	5.00	22.1000	90098.40	90098.40	90098.40	0.30	90098.40	0.30	0.00	955.95
130	**-10	5.00	19.7700	88823.00	88823.00	88823.00	0.30	88823.00	0.30	0.00	963.36
131	**-11	5.00	4.1340	8928.00	8928.00	8928.00	0.95	8928.00	0.95	0.08	970.59
132	**-12	5.00	22.4000	91665.20	91665.20	91665.20	0.30	91665.20	0.30	0.00	977.92
133	**-1	5.00	19.6300	87528.60	87528.60	87528.60	0.30	87528.60	0.30	0.00	985.41
134	**-2	5.00	174.5000	94566.40	94566.40	94566.40	0.29	94566.40	0.29	0.00	992.80
135	**-3	5.00	98.5200	89815.20	89815.20	89815.20	0.30	89815.20	0.30	0.00	1000.50
136	**-4	5.00	172.4000	94585.20	94585.20	94585.20	0.29	94585.20	0.29	0.00	1008.09
137	**-5	5.00	100.1000	89204.00	89204.00	89204.00	0.30	89204.00	0.30	0.00	1015.75
138	**-6	5.00	173.3000	94118.40	94118.40	94118.40	0.29	94118.40	0.29	0.00	1023.29
139	**-7	5.00	97.0400	90021.40	90021.40	90021.40	0.30	90021.40	0.30	0.00	1030.95
140	**-8	5.00	174.4000	92733.00	92733.00	92733.00	0.29	92733.00	0.29	0.00	1038.53
141	**-9	5.00	101.8000	91389.20	91389.20	91389.20	0.30	91389.20	0.30	0.00	1046.22
142	**-10	5.00	12.0700	79799.20	79799.20	79799.20	0.32	79799.20	0.32	0.00	1053.79
143	**-11	5.00	11.0300	77510.80	77510.80	77510.80	0.32	77510.80	0.32	0.00	1061.05
144	**-12	5.00	4.1490	8981.20	8981.20	8981.20	0.94	8981.20	0.94	0.00	1068.20
