Instrument Type				LS 6000							
30	**-6	5.00	169.7000	96982.80	96982.80	96982.80	0.29	96982.80	0.29	0.00	221.66
31	**-7	5.00	105.6000	90023.40	90023.40	90023.40	0.30	90023.40	0.30	0.00	229.32
32	**-8	5.00	165.9000	96416.20	96416.20	96416.20	0.29	96416.20	0.29	0.00	236.94
33	**-9	5.00	107.7000	93161.20	93161.20	93161.20	0.29	93161.20	0.29	0.00	242.64
34	**-10	5.00	175.6000	91201.20	91201.20	91201.20	0.30	91201.20	0.30	0.00	250.20
35	**-11	5.00	108.3000	88908.00	88908.00	88908.00	0.30	88908.00	0.30	0.00	257.85
36	**-12	5.00	12.2500	78658.00	78658.00	78658.00	0.32	78658.00	0.32	0.00	265.38
37	**-1	5.00	11.3000	77039.00	77039.00	77039.00	0.32	77039.00	0.32	0.00	272.84
38	**-2	5.00	12.2900	79795.20	79795.20	79795.20	0.32	79795.20	0.32	0.00	280.18
39	**-3	5.00	11.3200	76413.40	76413.40	76413.40	0.32	76413.40	0.32	0.00	287.53
40	**-4	5.00	4.1610	9169.40	9169.40	9169.40	0.93	9169.40	0.93	0.08	294.75
41	**-5	5.00	12.1100	75087.60	75087.60	75087.60	0.33	75087.60	0.33	0.00	302.04
42	**-6	5.00	11.2200	75699.20	75699.20	75699.20	0.33	75699.20	0.33	0.00	309.41
43	**-7	5.00	12.2000	77149.80	77149.80	77149.80	0.32	77149.80	0.32	0.00	316.76
44	**-8	5.00	11.3400	75569.40	75569.40	75569.40	0.33	75569.40	0.33	0.00	324.11
45	**-9	5.00	17.9800	86811.80	86811.80	86811.80	0.30	86811.80	0.30	0.00	331.48
46	**-10	5.00	16.8900	85606.40	85606.40	85606.40	0.31	85606.40	0.31	0.00	338.87
47	**-11	5.00	18.0200	86183.20	86183.20	86183.20	0.30	86183.20	0.30	0.00	346.26
48	**-12	5.00	16.9300	85081.00	85081.00	85081.00	0.31	85081.00	0.31	0.00	353.64
49	**-1	5.00	18.0900	88694.60	88694.60	88694.60	0.30	88694.60	0.30	0.00	361.12
50	**-2	5.00	16.6700	84178.20	84178.20	84178.20	0.31	84178.20	0.31	0.00	368.50
51	**-3	5.00	17.9100	85992.80	85992.80	85992.80	0.31	85992.80	0.31	0.00	375.90
52	**-4	5.00	16.6300	85921.60	85921.60	85921.60	0.31	85921.60	0.31	0.00	383.29
53	**-5	5.00	4.1060	8643.20	8643.20	8643.20	0.96	8643.20	0.96	0.08	390.51
54	**-6	5.00	22.5600	91754.20	91754.20	91754.20	0.30	91754.20	0.30	0.00	397.84
55	**-7	5.00	20.6500	89918.40	89918.40	89918.40	0.30	89918.40	0.30	0.00	405.25
56	**-8	5.00	22.5300	92642.20	92642.20	92642.20	0.29	92642.20	0.29	0.00	412.68
57	**-9	5.00	20.7200	88100.40	88100.40	88100.40	0.30	88100.40	0.30	0.00	420.08
58	**-10	5.00	22.6200	90802.80	90802.80	90802.80	0.30	90802.80	0.30	0.00	427.47
59	**-11	5.00	20.5500	86870.20	86870.20	86870.20	0.30	86870.20	0.30	0.00	434.86
60	**-12	5.00	22.5200	93073.80	93073.80	93073.80	0.29	93073.80	0.29	0.00	442.24
61	**-1	5.00	20.6000	89635.80	89635.80	89635.80	0.30	89635.80	0.30	0.00	449.75
62	**-2	5.00	174.2000	94133.40	94133.40	94133.40	0.29	94133.40	0.29	0.00	457.14
63	**-3	5.00	106.0000	88753.60	88753.60	88753.60	0.30	88753.60	0.30	0.00	464.82
64	**-4	5.00	167.8000	94809.60	94809.60	94809.60	0.29	94809.60	0.29	0.00	472.39
65	**-5	5.00	105.1000	90213.60	90213.60	90213.60	0.30	90213.60	0.30	0.00	480.04
66	**-6	5.00	4.1280	8645.40	8645.40	8645.40	0.96	8645.40	0.96	0.08	487.48
67	**-7	5.00	170.1000	95162.60	95162.60	95162.60	0.29	95162.60	0.29	0.00	494.81
68	**-8	5.00	102.5000	84928.80	84928.80	84928.80	0.31	84928.80	0.31	0.00	502.48
69	**-9	5.00	176.1000	90309.80	90309.80	90309.80	0.30	90309.80	0.30	0.00	510.08
70	**-10	5.00	107.2000	90568.40	90568.40	90568.40	0.30	90568.40	0.30	0.00	517.75
71	**-11	5.00	12.1500	77385.00	77385.00	77385.00	0.32	77385.00	0.32	0.00	525.31
72	**-12	5.00	12.2300	80134.40	80134.40	80134.40	0.32	80134.40	0.32	0.00	532.67
73	**-1	5.00	12.1600	78568.20	78568.20	78568.20	0.32	78568.20	0.32	0.00	540.15
74	**-2	5.00	11.2100	76689.60	76689.60	76689.60	0.32	76689.60	0.32	0.00	547.49
75	**-3	5.00	12.1800	79014.60	79014.60	79014.60	0.32	79014.60	0.32	0.00	554.85
76	**-4	5.00	11.2500	71565.00	71565.00	71565.00	0.33	71565.00	0.33	0.00	562.20
77	**-5	5.00	12.2100	77617.20	77617.20	77617.20	0.32	77617.20	0.32	0.00	569.55
78	**-6	5.00	11.3200	76517.60	76517.60	76517.60	0.32	76517.60	0.32	0.00	576.93
79	**-7	5.00	4.1420	8897.40	8897.40	8897.40	0.95	8897.40	0.95	0.08	584.15
80	**-8	5.00	12.1500	80004.60	80004.60	80004.60	0.32	80004.60	0.32	0.00	591.45
81	**-9	5.00	11.3500	78962.00	78962.00	78962.00	0.32	78962.00	0.32	0.00	598.80
82	**-10	5.00	18.0100	87856.20	87856.20	87856.20	0.30	87856.20	0.30	0.00	606.18
83	**-11	5.00	16.7900	84740.80	84740.80	84740.80	0.31	84740.80	0.31	0.00	613.57
84	**-12	5.00	18.0400	87613.80	87613.80	87613.80	0.30	87613.80	0.30	0.00	620.95
85	**-1	5.00	16.5200	83248.60	83248.60	83248.60	0.31	83248.60	0.31	0.00	628.42
86	**-2	5.00	17.9600	88632.20	88632.20	88632.20	0.30	88632.20	0.30	0.00	635.80
87	**-3	5.00	16.5800	85138.60	85138.60	85138.60	0.31	85138.60	0.31	0.00	643.17
88	**-4	5.00	18.2000	88190.00	88190.00	88190.00	0.30	88190.00	0.30	0.00	650.57
89	**-5	5.00	16.6500	87133.60	87133.60	87133.60	0.30	87133.60	0.30	0.00	657.96
90	**-6	5.00	22.5200	88409.60	88409.60	88409.60	0.30	88409.60	0.30	0.00	665.35
91	**-7	5.00	20.4500	82921.80	82921.80	82921.80	0.31	82921.80	0.31	0.00	672.73
92	**-8	5.00	4.1500	8414.60	8414.60	8414.60	0.98	8414.60	0.98	0.08	679.99
93	**-9	5.00	22.2900	91084.80	91084.80	91084.80	0.30	91084.80	0.30	0.00	687.32
94	**-10	5.00	20.4000	86867.80	86867.80	86867.80	0.30	86867.80	0.30	0.00	694.73
95	**-11	5.00	22.3400	90461.80	90461.80	90461.80	0.30	90461.80	0.30	0.00	702.15
96	**-12	5.00	20.5700	90754.00	90754.00	90754.00	0.30	90754.00	0.30	0.00	709.57
97	**-1	5.00	22.5600	90981.00	90981.00	90981.00	0.30	90981.00	0.30	0.00	717.06
98	**-2	5.00	20.5500	88178.80	88178.80	88178.80	0.30	88178.80	0.30	0.00	724.48
99	**-3	5.00	174.2000	94671.60	94671.60	94671.60	0.29	94671.60	0.29	0.00	731.90
100	**-4	5.00	106.1000	89268.60	89268.60	89268.60	0.30	89268.60	0.30	0.00	739.53
101	**-5	5.00	171.2000	85887.80	85887.80	85887.80	0.31	85887.80	0.31	0.00	747.09
102	**-6	5.00	104.7000	89644.80	89644.80	89644.80	0.30	89644.80	0.30	0.00	754.73
103	**-7	5.00	174.4000	87820.80	87820.80	87820.80	0.30	87820.80	0.30	0.00	762.32
104	**-8	5.00	105.3000	90008.60	90008.60	90008.60	0.30	90008.60	0.30	0.00	769.98
105	**-9	5.00	4.1710	8476.60	8476.60	8476.60	0.97	8476.60	0.97	0.08	777.43
106	**-10	5.00	176.8000	95644.40	95644.40	95644.40	0.29	95644.40	0.29	0.00	784.76
107	**-11	5.00	107.4000	87752.20	87752.20	87752.20	0.30	87752.20	0.30	0.00	792.41
108	**-12	5.00	12.1600	78998.20	78998.20	78998.20	0.32	78998.20	0.32	0.00	799.98
109	**-1	5.00	11.2600	75919.20	75919.20	75919.20	0.32	75919.20	0.32	0.00	807.44
110	**-2	5.00	12.2000	78125.40	78125.40	78125.40	0.32	78125.40	0.32	0.00	814.78
111	**-3	5.00	11.2800	72096.80	72096.80	72096.80	0.33	72096.80	0.33	0.00	822.12
112	**-4	5.00	12.2300	79138.20	79138.20	79138.20	0.32	79138.20	0.32	0.00	829.48
113	**-5	5.00	11.2400	76246.60	76246.60	76246.60	0.32	76246.60	0.32	0.00	836.83
114	**-6	5.00	12.2700	74459.20	74459.20	74459.20	0.33	74459.20	0.33	0.00	844.17
115	**-7	5.00	11.3000	77058.20	77058.20	77058.20	0.32	77058.20	0.32	0.00	851.53
116	**-8	5.00	17.9600	86401.00	86401.00	86401.00	0.30	86401.00	0.30	0.00	858.91
117	**-9	5.00	16.7400	86260.20	86260.20	86260.20	0.30	86260.20	0.30	0.00	866.31
118	**-10	5.00	4.1600	9141.80	9141.80	9141.80	0.94	9141.80	0.94	0.07	873.51
119	**-11	5.00	17.9600	88218.80	88218.80	88218.80	0.30	88218.80	0.30	0.00	880.83
120	**-12	5.00	16.8600	86177.80	86177.80	86177.80	0.30	86177.80	0.30	0.00	888.21
121	**-1	5.00	17.9100	82637.80	82637.80	82637.80	0.31	82637.80	0.31	0.00	895.67
122	**-2	5.00	16.5200	80092.40	80092.40	80092.40	0.32	80092.40	0.32	0.00	903.03
123	**-3	5.00	18.0400	82522.80	82522.80	82522.80	0.31	82522.80	0.31	0.00	910.40
124	**-4	5.00	16.4600	80301.60	80301.60	80301.60	0.32	80301.60	0.32	0.00	917.78
125	**-5	5.00	22.3500	84596.80	84596.80	84596.80	0.31	84596.80	0.31	0.00	925.16
126	**-6	5.00	20.3100	88413.60	88413.60	88413.60	0.30	88413.60	0.30	0.00	932.55
127	**-7	5.00	22.4300	84815.80	84815.80	84815.80	0.31	84815.80	0.31	0.00	939.93
128	**-8	5.00	20.5500	87754.20	87754.20	87754.20	0.30	87754.20	0.30	0.00	947.31
129	**-9	5.00	22.1600	89820.00	89820.00	89820.00	0.30	89820.00	0.30	0.00	954.70
130	**-10	5.00	20.4100	87247.20	87247.20	87247.20	0.30	87247.20	0.30	0.00	962.09
131	**-11	5.00	4.1120	8617.60	8617.60	8617.60	0.96	8617.60	0.96	0.08	969.36
132	**-12	5.00	22.5500	86891.40	86891.40	86891.40	0.30	86891.40	0.30	0.00	976.67
133	**-1	5.00	20.3200	86967.60	86967.60	86967.60	0.30	86967.60	0.30	0.00	984.18
134	**-2	5.00	174.8000	94890.20	94890.20	94890.20	0.29	94890.20	0.29	0.00	991.59
135	**-3	5.00	104.3000	90037.00	90037.00	90037.00	0.30	90037.00	0.30	0.00	999.25
136	**-4	5.00	173.7000	92346.00	92346.00	92346.00	0.29	92346.00	0.29	0.00	1006.87
137	**-5	5.00	105.2000	88376.60	88376.60	88376.60	0.30	88376.60	0.30	0.00	1014.53
138	**-6	5.00	174.9000	93351.80	93351.80	93351.80	0.29	93351.80	0.29	0.00	1022.17
139	**-7	5.00	101.8000	84398.80	84398.80	84398.80	0.31	84398.80	0.31	0.00	1029.83
140	**-8	5.00	174.6000	87420.00	87420.00	87420.00	0.30	87420.00	0.30	0.00	1037.39
141	**-9	5.00	106.9000	92011.80	92011.80	92011.80	0.29	92011.80	0.29	0.00	1045.07
142	**-10	5.00	12.1000	73919.60	73919.60	73919.60	0.33	73919.60	0.33	0.00	1052.62
143	**-11	5.00	11.1800	70839.20	70839.20	70839.20	0.34	70839.20	0.34	0.00	1059.96
144	**-12	5.00	4.1550	8480.40	8480.40	8480.40	0.97	8480.40	0.97	0.08	1067.16
145	**-1	5.00	4.1230	9012.00	9012.00	9012.00	0.94	9012.00	0.94	0.08	1074.43
146	**-2	5.00	12.1500	78075.00	78075.00	78075.00	0.32	78075.00	0.32	0.00	1081.73
147	**-3	5.00	4.1540	8807.60	8807.60	8807.60	0.95	8807.60	0.95	0.08	1088.94
148	**-4	5.00	11.2200	75093.40	75093.40	75093.40	0.33	75093.40	0.33	0.00	1096.26
149	**-5	5.00	12.2500	76236.00	76236.00	76236.00	0.32	76236.00	0.32	0.00	1103.60
150	**-6	5.00	11.1600	72182.00	72182.00	72182.00	0.33	72182.00	0.33	0.00	1110.95
151	**-7	5.00	12.1500	80919.40	80919.40	80919.40	0.31	80919.40	0.31	0.00	1118.31
152	**-8	5.00	11.2700	70955.80	70955.80	70955.80	0.34	70955.80	0.34	0.00	1125.65
153	**-9	5.00	17.9100	85988.00	85988.00	85988.00	0.31	85988.00	0.31	0.00	1133.03
154	**-10	5.00	17.6600	85250.20	85250.20	85250.20	0.31	85250.20	0.31	0.00	1140.41
155	**-11	5.00	17.9400	89937.00	89937.00	89937.00	0.30	89937.00	0.30	0.00	1147.80
156	**-12	5.00	18.0000	88675.40	88675.40	88675.40	0.30	88675.40	0.30	0.00	1155.18
157	**-1	5.00	4.1800	9244.40	9244.40	9244.40	0.93	9244.40	0.93	0.09	1162.53
158	**-2	5.00	169.7000	94623.80	94623.80	94623.80	0.29	94623.80	0.29	0.00	1169.87
159	**-3	5.00	172.0000	93795.00	93795.00	93795.00	0.29	93795.00	0.29	0.00	1177.54
160	**-4	5.00	4.1810	9316.00	9316.00	9316.00	0.93	9316.00	0.93	0.08	1185.05
161	**-5	5.00	173.2000	94098.80	94098.80	94098.80	0.29	94098.80	0.29	0.00	1192.37
162	**-6	5.00	176.6000	96476.40	96476.40	96476.40	0.29	96476.40	0.29	0.00	1200.08
163	**-7	5.00	12.1600	80043.00	80043.00	80043.00	0.32	80043.00	0.32	0.00	1207.72
164	**-8	5.00	11.2500	74341.80	74341.80	74341.80	0.33	74341.80	0.33	0.00	1215.09
165	**-9	5.00	12.1500	81118.80	81118.80	81118.80	0.31	81118.80	0.31	0.00	1222.44
166	**-10	5.00	11.2800	76961.60	76961.60	76961.60	0.32	76961.60	0.32	0.00	1229.79
167	**-11	5.00	12.0500	79127.00	79127.00	79127.00	0.32	79127.00	0.32	0.00	1237.13
168	**-12	5.00	11.2400	77009.60	77009.60	77009.60	0.32	77009.60	0.32	0.00	1244.51
169	**-1	5.00	4.1630	8712.60	8712.60	8712.60	0.96	8712.60	0.96	0.08	1251.83
170	**-2	5.00	12.2000	78301.80	78301.80	78301.80	0.32	78301.80	0.32	0.00	1259.13
171	**-3	5.00	11.1800	69909.20	69909.20	69909.20	0.34	69909.20	0.34	0.00	1266.48
172	**-4	5.00	17.8900	89920.40	89920.40	89920.40	0.30	89920.40	0.30	0.00	1273.87
173	**-5	5.00	4.0800	8443.40	8443.40	8443.40	0.97	8443.40	0.97	0.09	1281.11
174	**-6	5.00	17.7200	86783.00	86783.00	86783.00	0.30	86783.00	0.30	0.00	1288.43
175	**-7	5.00	17.9900	86741.20	86741.20	86741.20	0.30	86741.20	0.30	0.00	1295.80
176	**-8	5.00	17.9400	87348.00	87348.00	87348.00	0.30	87348.00	0.30	0.00	1303.20
177	**-9	5.00	175.2000	95594.00	95594.00	95594.00	0.29	95594.00	0.29	0.00	1310.59
178	**-10	5.00	176.9000	96014.40	96014.40	96014.40	0.29	96014.40	0.29	0.00	1318.26
179	**-11	5.00	174.7000	94925.80	94925.80	94925.80	0.29	94925.80	0.29	0.00	1325.91
180	**-12	5.00	173.0000	93854.20	93854.20	93854.20	0.29	93854.20	0.29	0.00	1333.60
181	**-1	5.00	12.1900	78370.20	78370.20	78370.20	0.32	78370.20	0.32	0.00	1341.33
182	**-2	5.00	11.2300	77166.80	77166.80	77166.80	0.32	77166.80	0.32	0.00	1348.70
183	**-3	5.00	18.0000	86082.40	86082.40	86082.40	0.30	86082.40	0.30	0.00	1356.05
184	**-4	5.00	16.4300	83840.40	83840.40	83840.40	0.31	83840.40	0.31	0.00	1363.44
185	**-5	5.00	22.5900	92530.20	92530.20	92530.20	0.29	92530.20	0.29	0.00	1370.83
186	**-6	5.00	20.2800	87982.40	87982.40	87982.40	0.30	87982.40	0.30	0.00	1378.23
187	**-7	5.00	166.7000	96091.80	96091.80	96091.80	0.29	96091.80	0.29	0.00	1385.63
188	**-8	5.00	122.9000	91456.00	91456.00	91456.00	0.30	91456.00	0.30	0.00	1393.27
189	**-9	5.00	12.2300	81641.60	81641.60	81641.60	0.31	81641.60	0.31	0.00	1400.86
190	**-10	5.00	11.3000	76156.80	76156.80	76156.80	0.32	76156.80	0.32	0.00	1408.21
191	**-11	5.00	18.0100	88260.00	88260.00	88260.00	0.30	88260.00	0.30	0.00	1415.58
192	**-12	5.00	16.6900	85567.40	85567.40	85567.40	0.31	85567.40	0.31	0.00	1422.96
