Instrument Type				LS 6000							
30	**-6	5.00	169.2000	97338.00	97338.00	97338.00	0.29	97338.00	0.29	0.00	221.50
31	**-7	5.00	103.3000	90514.80	90514.80	90514.80	0.30	90514.80	0.30	0.00	229.17
32	**-8	5.00	164.9000	95502.20	95502.20	95502.20	0.29	95502.20	0.29	0.00	236.74
33	**-9	5.00	104.3000	91846.20	91846.20	91846.20	0.30	91846.20	0.30	0.00	244.39
34	**-10	5.00	174.7000	89611.00	89611.00	89611.00	0.30	89611.00	0.30	0.00	251.95
35	**-11	5.00	105.8000	88975.00	88975.00	88975.00	0.30	88975.00	0.30	0.00	259.58
36	**-12	5.00	12.1900	79085.00	79085.00	79085.00	0.32	79085.00	0.32	0.00	267.15
37	**-1	5.00	11.1700	69662.80	69662.80	69662.80	0.34	69662.80	0.34	0.00	274.58
38	**-2	5.00	12.2100	78857.60	78857.60	78857.60	0.32	78857.60	0.32	0.00	281.93
39	**-3	5.00	11.2100	76753.00	76753.00	76753.00	0.32	76753.00	0.32	0.00	289.30
40	**-4	5.00	4.1500	8903.40	8903.40	8903.40	0.95	8903.40	0.95	0.09	296.51
41	**-5	5.00	12.1000	74750.60	74750.60	74750.60	0.33	74750.60	0.33	0.02	303.81
42	**-6	5.00	11.1200	70980.20	70980.20	70980.20	0.34	70980.20	0.34	0.00	311.13
43	**-7	5.00	12.1800	77798.40	77798.40	77798.40	0.32	77798.40	0.32	0.00	318.50
44	**-8	5.00	11.2400	75752.80	75752.80	75752.80	0.32	75752.80	0.32	0.00	325.84
45	**-9	5.00	17.8800	88755.40	88755.40	88755.40	0.30	88755.40	0.30	0.00	333.22
46	**-10	5.00	16.6100	84494.20	84494.20	84494.20	0.31	84494.20	0.31	0.00	340.61
47	**-11	5.00	18.0100	88013.00	88013.00	88013.00	0.30	88013.00	0.30	0.00	348.00
48	**-12	5.00	16.6700	85449.00	85449.00	85449.00	0.31	85449.00	0.31	0.00	355.36
49	**-1	5.00	18.0200	88090.60	88090.60	88090.60	0.30	88090.60	0.30	0.00	362.85
50	**-2	5.00	16.3100	79227.80	79227.80	79227.80	0.32	79227.80	0.32	0.00	370.20
51	**-3	5.00	17.8700	83435.40	83435.40	83435.40	0.31	83435.40	0.31	0.00	377.58
52	**-4	5.00	16.3400	86448.20	86448.20	86448.20	0.30	86448.20	0.30	0.00	384.96
53	**-5	5.00	4.0690	8545.80	8545.80	8545.80	0.97	8545.80	0.97	0.09	392.20
54	**-6	5.00	22.5000	92150.60	92150.60	92150.60	0.29	92150.60	0.29	0.00	399.53
55	**-7	5.00	20.2800	89880.80	89880.80	89880.80	0.30	89880.80	0.30	0.00	406.92
56	**-8	5.00	22.3700	91109.00	91109.00	91109.00	0.30	91109.00	0.30	0.00	414.32
57	**-9	5.00	20.3900	87741.60	87741.60	87741.60	0.30	87741.60	0.30	0.00	421.74
58	**-10	5.00	22.5700	91135.60	91135.60	91135.60	0.30	91135.60	0.30	0.00	429.14
59	**-11	5.00	20.2300	82984.00	82984.00	82984.00	0.31	82984.00	0.31	0.00	436.52
60	**-12	5.00	22.5200	93377.80	93377.80	93377.80	0.29	93377.80	0.29	0.00	443.93
61	**-1	5.00	20.2100	88611.20	88611.20	88611.20	0.30	88611.20	0.30	0.00	451.45
62	**-2	5.00	174.4000	93805.60	93805.60	93805.60	0.29	93805.60	0.29	0.00	458.84
63	**-3	5.00	102.1000	83005.40	83005.40	83005.40	0.31	83005.40	0.31	0.00	466.52
64	**-4	5.00	164.9000	92450.80	92450.80	92450.80	0.29	92450.80	0.29	0.00	474.09
65	**-5	5.00	102.0000	89697.20	89697.20	89697.20	0.30	89697.20	0.30	0.00	481.75
66	**-6	5.00	4.1350	9152.60	9152.60	9152.60	0.93	9152.60	0.93	0.08	489.20
67	**-7	5.00	169.4000	94855.80	94855.80	94855.80	0.29	94855.80	0.29	0.00	496.52
68	**-8	5.00	99.9300	90264.80	90264.80	90264.80	0.30	90264.80	0.30	0.00	504.14
69	**-9	5.00	175.1000	96504.40	96504.40	96504.40	0.29	96504.40	0.29	0.00	511.71
70	**-10	5.00	103.8000	84923.20	84923.20	84923.20	0.31	84923.20	0.31	0.00	519.36
71	**-11	5.00	12.1400	73437.40	73437.40	73437.40	0.33	73437.40	0.33	0.00	526.89
72	**-12	5.00	12.1800	80205.80	80205.80	80205.80	0.32	80205.80	0.32	0.00	534.27
73	**-1	5.00	12.0800	73497.20	73497.20	73497.20	0.33	73497.20	0.33	0.00	541.71
74	**-2	5.00	11.1000	73474.60	73474.60	73474.60	0.33	73474.60	0.33	0.00	549.05
75	**-3	5.00	12.1400	80021.60	80021.60	80021.60	0.32	80021.60	0.32	0.00	556.44
76	**-4	5.00	11.1000	70478.20	70478.20	70478.20	0.34	70478.20	0.34	0.00	563.78
77	**-5	5.00	12.1900	74148.00	74148.00	74148.00	0.33	74148.00	0.33	0.00	571.12
78	**-6	5.00	11.1500	71748.40	71748.40	71748.40	0.33	71748.40	0.33	0.00	578.47
79	**-7	5.00	4.1400	9051.20	9051.20	9051.20	0.94	9051.20	0.94	0.08	585.71
80	**-8	5.00	12.0900	80326.80	80326.80	80326.80	0.32	80326.80	0.32	0.00	593.02
81	**-9	5.00	11.1600	72216.00	72216.00	72216.00	0.33	72216.00	0.33	0.00	600.37
82	**-10	5.00	17.8200	87247.80	87247.80	87247.80	0.30	87247.80	0.30	0.00	607.75
83	**-11	5.00	16.5500	85147.80	85147.80	85147.80	0.31	85147.80	0.31	0.00	615.11
84	**-12	5.00	17.9400	89838.40	89838.40	89838.40	0.30	89838.40	0.30	0.00	622.49
85	**-1	5.00	16.2000	85163.00	85163.00	85163.00	0.31	85163.00	0.31	0.00	629.96
86	**-2	5.00	17.8500	88827.00	88827.00	88827.00	0.30	88827.00	0.30	0.00	637.32
87	**-3	5.00	16.3300	85265.40	85265.40	85265.40	0.31	85265.40	0.31	0.00	644.71
88	**-4	5.00	18.0100	86619.00	86619.00	86619.00	0.30	86619.00	0.30	0.00	652.10
89	**-5	5.00	16.3800	86776.20	86776.20	86776.20	0.30	86776.20	0.30	0.00	659.48
90	**-6	5.00	22.3100	90039.80	90039.80	90039.80	0.30	90039.80	0.30	0.00	666.87
91	**-7	5.00	19.8300	80037.00	80037.00	80037.00	0.32	80037.00	0.32	0.00	674.26
92	**-8	5.00	4.1460	9099.40	9099.40	9099.40	0.94	9099.40	0.94	0.08	681.51
93	**-9	5.00	22.1200	89885.00	89885.00	89885.00	0.30	89885.00	0.30	0.00	688.82
94	**-10	5.00	20.1300	84006.80	84006.80	84006.80	0.31	84006.80	0.31	0.00	696.24
95	**-11	5.00	22.2500	90119.60	90119.60	90119.60	0.30	90119.60	0.30	0.00	703.62
96	**-12	5.00	20.1300	88775.20	88775.20	88775.20	0.30	88775.20	0.30	0.00	711.03
97	**-1	5.00	22.4400	91946.80	91946.80	91946.80	0.29	91946.80	0.29	0.00	718.54
98	**-2	5.00	20.1500	87807.60	87807.60	87807.60	0.30	87807.60	0.30	0.00	725.94
99	**-3	5.00	172.9000	94321.20	94321.20	94321.20	0.29	94321.20	0.29	0.00	733.34
100	**-4	5.00	101.5000	83623.60	83623.60	83623.60	0.31	83623.60	0.31	0.00	740.97
101	**-5	5.00	168.3000	89968.40	89968.40	89968.40	0.30	89968.40	0.30	0.00	748.51
102	**-6	5.00	101.5000	90217.60	90217.60	90217.60	0.30	90217.60	0.30	0.00	756.20
103	**-7	5.00	173.1000	95703.60	95703.60	95703.60	0.29	95703.60	0.29	0.00	763.74
104	**-8	5.00	102.1000	88746.40	88746.40	88746.40	0.30	88746.40	0.30	0.00	771.42
105	**-9	5.00	4.1860	9332.40	9332.40	9332.40	0.93	9332.40	0.93	0.08	778.83
106	**-10	5.00	174.9000	95682.20	95682.20	95682.20	0.29	95682.20	0.29	0.00	786.16
107	**-11	5.00	104.5000	89498.20	89498.20	89498.20	0.30	89498.20	0.30	0.00	793.82
108	**-12	5.00	12.1100	77745.20	77745.20	77745.20	0.32	77745.20	0.32	0.00	801.43
109	**-1	5.00	11.1400	75534.80	75534.80	75534.80	0.33	75534.80	0.33	0.00	808.87
110	**-2	5.00	12.1200	78733.60	78733.60	78733.60	0.32	78733.60	0.32	0.00	816.22
111	**-3	5.00	11.1000	75729.20	75729.20	75729.20	0.33	75729.20	0.33	0.00	823.56
112	**-4	5.00	12.2100	77356.80	77356.80	77356.80	0.32	77356.80	0.32	0.00	830.91
113	**-5	5.00	11.1200	75459.60	75459.60	75459.60	0.33	75459.60	0.33	0.00	838.27
114	**-6	5.00	12.2300	79929.60	79929.60	79929.60	0.32	79929.60	0.32	0.00	845.64
115	**-7	5.00	11.1500	75009.00	75009.00	75009.00	0.33	75009.00	0.33	0.00	852.99
116	**-8	5.00	17.8400	85646.00	85646.00	85646.00	0.31	85646.00	0.31	0.00	860.36
117	**-9	5.00	16.5200	87438.80	87438.80	87438.80	0.30	87438.80	0.30	0.00	867.71
118	**-10	5.00	4.1620	9332.60	9332.60	9332.60	0.93	9332.60	0.93	0.08	874.96
119	**-11	5.00	17.9700	90202.00	90202.00	90202.00	0.30	90202.00	0.30	0.00	882.29
120	**-12	5.00	16.6200	85323.20	85323.20	85323.20	0.31	85323.20	0.31	0.00	889.66
121	**-1	5.00	17.9000	87750.80	87750.80	87750.80	0.30	87750.80	0.30	0.00	897.13
122	**-2	5.00	16.2000	78399.00	78399.00	78399.00	0.32	78399.00	0.32	0.00	904.51
123	**-3	5.00	18.0100	83262.60	83262.60	83262.60	0.31	83262.60	0.31	0.00	911.91
124	**-4	5.00	16.2500	87087.40	87087.40	87087.40	0.30	87087.40	0.30	0.00	919.29
125	**-5	5.00	22.3800	87684.80	87684.80	87684.80	0.30	87684.80	0.30	0.00	926.68
126	**-6	5.00	19.9500	90249.40	90249.40	90249.40	0.30	90249.40	0.30	0.00	934.10
127	**-7	5.00	22.3400	91338.00	91338.00	91338.00	0.30	91338.00	0.30	0.00	941.52
128	**-8	5.00	20.1200	88341.80	88341.80	88341.80	0.30	88341.80	0.30	0.00	948.93
129	**-9	5.00	22.0500	89214.80	89214.80	89214.80	0.30	89214.80	0.30	0.00	956.32
130	**-10	5.00	19.9800	88245.20	88245.20	88245.20	0.30	88245.20	0.30	0.00	963.71
131	**-11	5.00	4.1380	9046.40	9046.40	9046.40	0.94	9046.40	0.94	0.08	970.95
132	**-12	5.00	22.4700	88246.00	88246.00	88246.00	0.30	88246.00	0.30	0.00	978.27
133	**-1	5.00	19.9500	87590.60	87590.60	87590.60	0.30	87590.60	0.30	0.00	985.78
134	**-2	5.00	174.5000	93867.80	93867.80	93867.80	0.29	93867.80	0.29	0.00	993.17
135	**-3	5.00	100.9000	90556.00	90556.00	90556.00	0.30	90556.00	0.30	0.00	1000.85
136	**-4	5.00	172.4000	94235.80	94235.80	94235.80	0.29	94235.80	0.29	0.00	1008.42
137	**-5	5.00	103.1000	89139.40	89139.40	89139.40	0.30	89139.40	0.30	0.00	1016.10
138	**-6	5.00	174.3000	96027.00	96027.00	96027.00	0.29	96027.00	0.29	0.00	1023.66
139	**-7	5.00	98.5100	89062.60	89062.60	89062.60	0.30	89062.60	0.30	0.00	1031.32
140	**-8	5.00	174.6000	93095.00	93095.00	93095.00	0.29	93095.00	0.29	0.00	1038.88
141	**-9	5.00	103.7000	92220.60	92220.60	92220.60	0.29	92220.60	0.29	0.00	1046.54
142	**-10	5.00	12.0400	73640.20	73640.20	73640.20	0.33	73640.20	0.33	0.00	1054.11
143	**-11	5.00	11.1000	77674.80	77674.80	77674.80	0.32	77674.80	0.32	0.00	1061.46
144	**-12	5.00	4.1430	8481.60	8481.60	8481.60	0.97	8481.60	0.97	0.08	1068.68
145	**-1	5.00	4.1170	8585.40	8585.40	8585.40	0.97	8585.40	0.97	0.08	1075.93
146	**-2	5.00	12.0700	78096.00	78096.00	78096.00	0.32	78096.00	0.32	0.00	1083.23
147	**-3	5.00	4.1300	8745.40	8745.40	8745.40	0.96	8745.40	0.96	0.08	1090.44
148	**-4	5.00	11.1000	75164.60	75164.60	75164.60	0.33	75164.60	0.33	0.00	1097.74
149	**-5	5.00	12.1600	79776.40	79776.40	79776.40	0.32	79776.40	0.32	0.00	1105.10
150	**-6	5.00	11.0600	72018.60	72018.60	72018.60	0.33	72018.60	0.33	0.00	1112.45
151	**-7	5.00	12.1500	81268.00	81268.00	81268.00	0.31	81268.00	0.31	0.00	1119.81
152	**-8	5.00	11.1600	76592.00	76592.00	76592.00	0.32	76592.00	0.32	0.00	1127.16
153	**-9	5.00	17.8700	88386.80	88386.80	88386.80	0.30	88386.80	0.30	0.00	1134.53
154	**-10	5.00	17.5100	86193.60	86193.60	86193.60	0.30	86193.60	0.30	0.00	1141.91
155	**-11	5.00	17.8000	88018.80	88018.80	88018.80	0.30	88018.80	0.30	0.00	1149.30
156	**-12	5.00	17.9200	83571.20	83571.20	83571.20	0.31	83571.20	0.31	0.00	1156.69
157	**-1	5.00	4.1410	9164.20	9164.20	9164.20	0.93	9164.20	0.93	0.07	1164.01
158	**-2	5.00	168.7000	95256.00	95256.00	95256.00	0.29	95256.00	0.29	0.00	1171.34
159	**-3	5.00	170.5000	94422.20	94422.20	94422.20	0.29	94422.20	0.29	0.00	1179.02
160	**-4	5.00	4.1610	9279.60	9279.60	9279.60	0.93	9279.60	0.93	0.08	1186.53
161	**-5	5.00	171.9000	93658.00	93658.00	93658.00	0.29	93658.00	0.29	0.00	1193.85
162	**-6	5.00	175.0000	96486.80	96486.80	96486.80	0.29	96486.80	0.29	0.00	1201.49
163	**-7	5.00	12.0300	79895.80	79895.80	79895.80	0.32	79895.80	0.32	0.00	1209.12
164	**-8	5.00	11.1500	74901.00	74901.00	74901.00	0.33	74901.00	0.33	0.00	1216.47
165	**-9	5.00	12.0800	81130.80	81130.80	81130.80	0.31	81130.80	0.31	0.00	1223.84
166	**-10	5.00	11.1800	76618.80	76618.80	76618.80	0.32	76618.80	0.32	0.00	1231.18
167	**-11	5.00	11.9900	79848.60	79848.60	79848.60	0.32	79848.60	0.32	0.00	1238.54
168	**-12	5.00	11.0800	77290.00	77290.00	77290.00	0.32	77290.00	0.32	0.00	1245.88
169	**-1	5.00	4.1470	9260.80	9260.80	9260.80	0.93	9260.80	0.93	0.08	1253.20
170	**-2	5.00	12.1600	78794.60	78794.60	78794.60	0.32	78794.60	0.32	0.00	1260.50
171	**-3	5.00	11.0000	76055.20	76055.20	76055.20	0.32	76055.20	0.32	0.00	1267.84
172	**-4	5.00	17.7800	89562.20	89562.20	89562.20	0.30	89562.20	0.30	0.00	1275.22
173	**-5	5.00	4.0530	8570.80	8570.80	8570.80	0.97	8570.80	0.97	0.08	1282.44
174	**-6	5.00	17.7400	89741.80	89741.80	89741.80	0.30	89741.80	0.30	0.00	1289.77
175	**-7	5.00	17.9100	87042.00	87042.00	87042.00	0.30	87042.00	0.30	0.00	1297.15
176	**-8	5.00	17.8600	88296.60	88296.60	88296.60	0.30	88296.60	0.30	0.00	1304.53
177	**-9	5.00	173.8000	96462.20	96462.20	96462.20	0.29	96462.20	0.29	0.00	1311.94
178	**-10	5.00	174.8000	96955.20	96955.20	96955.20	0.29	96955.20	0.29	0.00	1319.63
179	**-11	5.00	172.7000	94673.80	94673.80	94673.80	0.29	94673.80	0.29	0.00	1327.29
180	**-12	5.00	172.7000	94554.60	94554.60	94554.60	0.29	94554.60	0.29	0.00	1334.95
181	**-1	5.00	12.1000	78030.00	78030.00	78030.00	0.32	78030.00	0.32	0.00	1342.71
182	**-2	5.00	11.1000	76681.80	76681.80	76681.80	0.32	76681.80	0.32	0.00	1350.06
183	**-3	5.00	17.8900	87372.60	87372.60	87372.60	0.30	87372.60	0.30	0.00	1357.43
184	**-4	5.00	16.1300	84891.20	84891.20	84891.20	0.31	84891.20	0.31	0.00	1364.82
185	**-5	5.00	22.4900	92124.60	92124.60	92124.60	0.29	92124.60	0.29	0.00	1372.21
186	**-6	5.00	19.8300	86770.80	86770.80	86770.80	0.30	86770.80	0.30	0.00	1379.63
187	**-7	5.00	165.6000	96509.80	96509.80	96509.80	0.29	96509.80	0.29	0.00	1387.03
188	**-8	5.00	120.1000	92652.00	92652.00	92652.00	0.29	92652.00	0.29	0.00	1394.67
189	**-9	5.00	12.1400	80459.40	80459.40	80459.40	0.32	80459.40	0.32	0.00	1402.25
190	**-10	5.00	11.1800	76437.20	76437.20	76437.20	0.32	76437.20	0.32	0.00	1409.59
191	**-11	5.00	17.9400	87282.60	87282.60	87282.60	0.30	87282.60	0.30	0.00	1416.96
192	**-12	5.00	16.4600	85622.80	85622.80	85622.80	0.31	85622.80	0.31	0.00	1424.34
